age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y
60,housemaid,married,secondary,no,1211,no,no,telephone,18,268,2,-1,0,unknown,no
40,services,divorced,secondary,no,-81,no,yes,cellular,23,186,1,-1,0,unknown,no
52,self-employed,married,tertiary,no,730,yes,no,cellular,30,180,2,-1,0,unknown,no
31,management,single,tertiary,no,147,no,no,cellular,9,469,1,181,2,success,yes
26,blue-collar,single,secondary,no,311,yes,no,cellular,7,798,2,-1,0,unknown,yes
43,management,single,tertiary,no,483,no,no,cellular,19,950,6,-1,0,unknown,yes
47,services,married,secondary,no,24,no,yes,cellular,7,95,2,-1,0,unknown,no
25,technician,married,secondary,no,-276,yes,no,unknown,4,105,1,-1,0,unknown,no
70,entrepreneur,married,tertiary,no,15265,no,no,cellular,17,551,2,-1,0,unknown,no
37,management,married,tertiary,no,489,yes,no,cellular,21,202,1,106,5,failure,no
47,management,married,tertiary,no,1884,yes,yes,cellular,19,74,2,-1,0,unknown,no
44,technician,married,secondary,no,267,no,yes,cellular,12,508,3,-1,0,unknown,no
41,blue-collar,divorced,secondary,no,5291,yes,no,unknown,14,1423,3,-1,0,unknown,yes
57,retired,married,tertiary,no,0,yes,yes,unknown,28,648,1,-1,0,unknown,yes
36,management,married,tertiary,no,1133,yes,no,cellular,4,293,1,181,2,other,yes
53,management,married,tertiary,no,2578,no,no,cellular,19,299,4,107,2,failure,no
35,admin.,single,secondary,no,3636,no,no,cellular,12,202,1,-1,0,unknown,no
45,self-employed,married,secondary,no,1113,yes,no,unknown,16,67,2,-1,0,unknown,no
30,admin.,divorced,secondary,no,419,no,no,cellular,3,72,2,-1,0,unknown,no
42,blue-collar,divorced,primary,no,299,yes,no,cellular,29,305,2,261,2,failure,no
46,blue-collar,married,primary,no,258,yes,no,unknown,27,217,1,-1,0,unknown,no
41,services,married,secondary,no,1027,yes,no,unknown,2,53,2,-1,0,unknown,no
38,services,married,secondary,no,507,yes,no,unknown,8,95,1,-1,0,unknown,no
43,blue-collar,married,primary,no,-25,yes,no,cellular,12,254,4,365,2,failure,no
39,admin.,single,secondary,no,2345,yes,no,cellular,8,491,2,344,2,failure,yes
57,housemaid,married,primary,no,571,no,no,cellular,26,181,2,-1,0,unknown,no
32,management,single,tertiary,no,914,yes,no,cellular,20,224,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,79,yes,no,cellular,25,98,1,-1,0,unknown,no
27,technician,single,tertiary,no,11862,no,no,cellular,25,285,2,97,7,success,yes
37,admin.,single,secondary,no,569,yes,yes,unknown,6,126,2,-1,0,unknown,no
30,management,single,tertiary,no,358,yes,no,unknown,19,88,51,-1,0,unknown,no
35,admin.,married,tertiary,no,6,no,no,cellular,26,130,2,-1,0,unknown,no
32,management,single,tertiary,no,1493,yes,no,unknown,28,65,11,-1,0,unknown,no
31,technician,single,tertiary,no,336,no,no,cellular,22,661,1,-1,0,unknown,no
22,services,single,secondary,no,279,yes,no,unknown,13,270,1,-1,0,unknown,no
51,technician,married,secondary,no,371,yes,yes,cellular,21,287,1,-1,0,unknown,yes
54,blue-collar,married,primary,no,0,no,no,cellular,18,144,2,-1,0,unknown,no
67,management,married,tertiary,no,405,no,no,cellular,7,345,2,-1,0,unknown,yes
55,self-employed,married,secondary,no,2408,no,no,telephone,9,327,2,140,1,failure,no
33,management,married,tertiary,no,3,yes,no,cellular,18,163,7,-1,0,unknown,no
36,technician,single,secondary,no,1407,no,no,cellular,2,328,1,109,3,other,no
40,management,married,primary,no,472,yes,no,unknown,30,85,2,-1,0,unknown,no
55,management,married,tertiary,no,5010,no,no,cellular,18,530,1,-1,0,unknown,no
33,blue-collar,married,primary,no,240,yes,no,unknown,21,373,3,-1,0,unknown,no
35,self-employed,married,tertiary,no,1833,no,no,unknown,19,138,1,-1,0,unknown,no
30,student,single,secondary,no,3096,no,no,cellular,26,123,1,-1,0,unknown,no
75,retired,married,tertiary,no,4912,no,no,telephone,20,238,2,183,5,failure,no
50,services,married,secondary,no,-197,yes,no,cellular,16,125,2,-1,0,unknown,no
26,management,single,tertiary,no,1623,no,no,cellular,2,479,1,-1,0,unknown,yes
29,entrepreneur,married,secondary,no,5918,yes,no,cellular,13,103,1,-1,0,unknown,no
36,management,married,tertiary,no,871,no,no,cellular,18,170,1,-1,0,unknown,no
32,management,married,secondary,no,1423,yes,no,unknown,16,223,3,-1,0,unknown,no
26,admin.,married,tertiary,no,319,no,no,cellular,15,88,1,-1,0,unknown,no
36,blue-collar,single,secondary,no,7123,no,no,unknown,20,26,17,-1,0,unknown,no
40,housemaid,married,primary,no,979,no,no,cellular,15,106,4,-1,0,unknown,no
35,entrepreneur,single,secondary,no,866,yes,no,cellular,19,147,1,-1,0,unknown,no
49,management,married,secondary,no,633,no,yes,cellular,29,249,6,-1,0,unknown,no
40,self-employed,single,tertiary,no,-94,yes,no,cellular,16,90,1,-1,0,unknown,no
29,admin.,married,secondary,no,488,no,yes,cellular,7,223,1,-1,0,unknown,no
26,management,single,tertiary,no,948,yes,no,cellular,17,125,1,-1,0,unknown,no
37,services,married,secondary,no,1616,yes,no,cellular,28,418,3,-1,0,unknown,no
57,management,married,tertiary,no,2101,no,no,cellular,18,101,5,-1,0,unknown,no
21,services,single,secondary,no,1903,yes,no,unknown,29,107,2,-1,0,unknown,no
40,admin.,divorced,secondary,no,221,yes,no,unknown,13,154,2,-1,0,unknown,no
59,admin.,married,tertiary,no,349,no,no,cellular,12,124,4,-1,0,unknown,no
48,blue-collar,married,primary,no,281,yes,no,unknown,19,100,3,-1,0,unknown,no
34,admin.,married,tertiary,no,899,yes,no,unknown,12,114,1,170,3,failure,yes
31,housemaid,married,tertiary,no,0,no,no,unknown,28,12,15,-1,0,unknown,no
49,services,single,secondary,no,5028,yes,no,unknown,12,891,1,-1,0,unknown,no
35,management,married,tertiary,no,4943,yes,no,cellular,18,295,1,124,2,failure,no
47,admin.,married,secondary,no,1265,yes,yes,cellular,20,250,2,-1,0,unknown,no
32,technician,married,secondary,no,374,no,no,cellular,6,119,6,-1,0,unknown,no
59,retired,married,primary,no,0,no,no,cellular,5,493,2,-1,0,unknown,yes
30,technician,single,tertiary,no,1271,yes,no,cellular,26,303,5,-1,0,unknown,no
39,blue-collar,married,primary,no,279,yes,no,unknown,5,361,1,-1,0,unknown,no
35,technician,married,secondary,no,31,no,no,cellular,25,390,8,-1,0,unknown,no
33,blue-collar,married,primary,no,139,yes,no,cellular,8,548,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,2263,no,no,cellular,7,113,2,-1,0,unknown,no
35,management,single,tertiary,no,53,no,yes,cellular,12,80,4,-1,0,unknown,no
41,management,single,tertiary,no,0,no,no,cellular,7,91,2,-1,0,unknown,no
51,services,married,secondary,no,-467,no,no,unknown,9,216,5,-1,0,unknown,no
42,technician,single,tertiary,no,2625,no,no,cellular,29,2516,2,-1,0,unknown,yes
36,housemaid,single,tertiary,no,561,no,no,unknown,6,274,2,-1,0,unknown,no
53,blue-collar,single,primary,no,354,yes,no,cellular,29,133,1,226,2,failure,no
56,admin.,divorced,primary,no,0,no,yes,cellular,10,542,1,-1,0,unknown,no
61,housemaid,married,primary,no,211,no,no,cellular,31,443,2,186,3,failure,yes
30,blue-collar,single,secondary,no,2145,yes,no,cellular,18,727,2,-1,0,unknown,yes
28,self-employed,single,tertiary,no,159,no,no,cellular,14,246,2,420,2,other,yes
31,blue-collar,single,primary,no,5058,yes,no,unknown,20,157,1,-1,0,unknown,no
30,technician,single,secondary,no,0,no,no,cellular,8,216,2,-1,0,unknown,no
31,management,single,tertiary,no,0,no,no,cellular,28,35,31,-1,0,unknown,no
68,retired,married,secondary,no,0,no,no,cellular,22,586,1,-1,0,unknown,yes
47,technician,married,secondary,no,17206,yes,no,cellular,19,125,4,-1,0,unknown,no
28,admin.,married,secondary,no,6429,yes,yes,unknown,27,345,2,-1,0,unknown,no
57,technician,married,tertiary,no,0,yes,yes,cellular,17,142,1,-1,0,unknown,no
55,management,divorced,tertiary,no,271,yes,no,cellular,9,191,4,-1,0,unknown,no
40,entrepreneur,married,primary,no,0,yes,no,cellular,11,271,2,-1,0,unknown,no
56,blue-collar,married,secondary,no,2750,no,no,cellular,11,115,2,-1,0,unknown,no
53,retired,married,tertiary,no,1770,no,no,cellular,29,147,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,149,yes,no,cellular,29,507,3,349,1,other,yes
34,management,single,tertiary,no,138,yes,no,cellular,18,191,5,-1,0,unknown,no
32,technician,single,tertiary,no,2481,no,no,cellular,18,547,11,-1,0,unknown,no
30,technician,divorced,secondary,no,3100,yes,no,unknown,21,154,4,-1,0,unknown,no
47,admin.,divorced,secondary,no,225,no,no,cellular,28,1126,4,-1,0,unknown,yes
42,management,divorced,tertiary,no,497,no,no,unknown,15,84,22,-1,0,unknown,no
38,blue-collar,divorced,secondary,no,-90,no,yes,cellular,12,242,1,-1,0,unknown,no
38,technician,married,secondary,no,976,yes,no,cellular,18,32,8,308,3,success,no
43,technician,married,secondary,no,1865,yes,no,cellular,17,155,1,186,1,failure,no
33,services,married,secondary,no,968,yes,no,cellular,14,204,5,-1,0,unknown,no
45,technician,married,secondary,no,0,no,no,cellular,9,113,2,-1,0,unknown,no
71,retired,divorced,secondary,no,3104,no,no,telephone,12,271,1,187,1,failure,no
34,management,married,tertiary,no,62,no,no,cellular,7,169,2,-1,0,unknown,no
44,management,married,secondary,no,4425,no,no,cellular,30,477,2,-1,0,unknown,no
28,technician,single,secondary,no,154,yes,no,cellular,18,416,2,-1,0,unknown,yes
36,technician,single,secondary,no,300,yes,no,unknown,6,358,1,-1,0,unknown,no
35,admin.,single,tertiary,no,5007,yes,no,cellular,13,73,1,112,2,other,no
32,management,married,tertiary,no,3158,no,yes,cellular,5,142,1,-1,0,unknown,no
30,admin.,married,secondary,no,396,yes,no,cellular,13,366,3,348,2,failure,yes
39,technician,single,unknown,no,0,yes,no,unknown,7,130,1,-1,0,unknown,no
29,admin.,single,secondary,no,1028,yes,no,unknown,14,343,1,-1,0,unknown,no
53,blue-collar,married,secondary,no,3036,yes,no,cellular,21,104,2,190,1,other,no
26,student,single,unknown,no,689,no,no,cellular,25,678,2,-1,0,unknown,yes
57,retired,married,secondary,no,3382,no,yes,telephone,23,165,2,-1,0,unknown,no
46,management,divorced,tertiary,no,225,yes,no,cellular,14,201,1,345,1,other,no
48,blue-collar,divorced,secondary,no,1893,no,no,telephone,29,538,3,-1,0,unknown,no
34,technician,married,secondary,no,222,yes,no,unknown,12,149,6,-1,0,unknown,no
36,blue-collar,married,secondary,no,753,yes,no,unknown,12,351,1,-1,0,unknown,no
30,services,divorced,secondary,no,78,yes,no,cellular,20,147,2,-1,0,unknown,no
39,technician,single,tertiary,no,139,no,no,telephone,1,182,1,-1,0,unknown,no
25,blue-collar,single,secondary,no,612,yes,no,cellular,21,172,4,-1,0,unknown,no
46,management,single,unknown,no,312,yes,no,unknown,19,108,4,-1,0,unknown,no
56,unknown,married,unknown,no,1032,no,no,telephone,29,225,4,-1,0,unknown,no
23,admin.,single,secondary,no,1104,yes,no,unknown,12,120,2,-1,0,unknown,no
49,unknown,married,primary,no,142,no,no,unknown,12,90,3,-1,0,unknown,no
37,self-employed,married,secondary,no,744,yes,yes,cellular,21,161,3,-1,0,unknown,no
32,technician,single,secondary,no,493,no,no,cellular,13,289,2,-1,0,unknown,no
43,management,married,tertiary,no,3186,no,no,cellular,20,151,1,-1,0,unknown,no
49,technician,married,secondary,no,308,no,no,cellular,27,266,5,-1,0,unknown,no
35,management,single,tertiary,no,478,yes,no,cellular,14,107,1,265,2,failure,no
46,blue-collar,married,unknown,no,209,no,no,cellular,11,72,2,-1,0,unknown,no
59,housemaid,divorced,primary,no,3180,no,no,unknown,6,28,1,-1,0,unknown,no
32,technician,single,tertiary,no,1038,no,no,cellular,14,128,4,-1,0,unknown,no
24,admin.,single,secondary,no,493,no,no,cellular,23,47,2,-1,0,unknown,no
40,technician,married,tertiary,no,296,no,no,unknown,19,198,1,-1,0,unknown,no
45,technician,married,tertiary,no,4647,no,no,cellular,29,109,3,-1,0,unknown,no
36,management,married,tertiary,no,93,no,no,cellular,12,262,2,182,7,failure,yes
40,blue-collar,married,primary,no,665,yes,no,cellular,9,781,1,-1,0,unknown,yes
51,unemployed,married,secondary,no,1052,no,no,cellular,25,280,4,-1,0,unknown,no
42,technician,married,secondary,no,3472,yes,no,unknown,2,61,2,-1,0,unknown,no
37,management,married,tertiary,no,1265,no,yes,unknown,4,101,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,259,yes,no,cellular,14,291,2,-1,0,unknown,no
40,admin.,married,secondary,no,4775,no,no,cellular,15,215,1,-1,0,unknown,yes
28,technician,single,secondary,no,2335,no,no,cellular,13,624,1,-1,0,unknown,yes
42,management,single,secondary,no,2535,yes,no,unknown,14,339,1,-1,0,unknown,no
43,management,married,tertiary,no,175,yes,no,cellular,17,129,4,337,1,other,no
43,services,married,secondary,no,0,no,no,unknown,26,483,1,-1,0,unknown,no
40,blue-collar,divorced,primary,yes,0,yes,no,telephone,21,333,3,-1,0,unknown,no
24,blue-collar,single,primary,no,174,yes,no,cellular,18,22,3,-1,0,unknown,no
47,admin.,married,secondary,no,663,yes,yes,cellular,12,409,1,274,6,other,yes
30,management,single,tertiary,no,0,yes,no,cellular,5,495,1,-1,0,unknown,no
26,self-employed,single,tertiary,no,560,no,no,telephone,26,122,2,-1,0,unknown,no
42,technician,single,secondary,no,2646,yes,no,cellular,23,280,4,-1,0,unknown,no
58,services,divorced,secondary,no,462,no,no,cellular,12,332,1,-1,0,unknown,yes
30,services,divorced,secondary,no,21,no,no,cellular,17,49,1,-1,0,unknown,no
53,management,single,tertiary,no,0,no,no,cellular,30,595,1,-1,0,unknown,no
57,management,married,tertiary,no,473,no,no,cellular,1,295,1,-1,0,unknown,yes
37,management,married,tertiary,no,115,no,no,cellular,19,78,2,-1,0,unknown,no
44,technician,single,secondary,no,293,yes,no,cellular,8,345,2,358,1,failure,no
33,services,married,secondary,no,360,yes,no,cellular,29,103,1,185,13,other,no
33,technician,married,secondary,no,218,yes,yes,cellular,10,162,1,161,4,failure,no
47,blue-collar,divorced,secondary,no,380,yes,no,unknown,16,268,6,-1,0,unknown,no
33,management,single,secondary,no,1326,no,yes,cellular,7,164,2,-1,0,unknown,no
34,blue-collar,married,primary,no,351,no,yes,cellular,14,326,11,-1,0,unknown,no
30,unemployed,married,tertiary,no,4696,yes,no,cellular,25,172,1,-1,0,unknown,no
33,admin.,single,secondary,no,16,yes,yes,cellular,3,102,1,-1,0,unknown,no
43,blue-collar,married,primary,no,25,yes,no,cellular,19,70,1,-1,0,unknown,no
30,self-employed,married,tertiary,no,694,no,no,cellular,7,185,4,-1,0,unknown,no
27,management,single,tertiary,no,6791,no,no,cellular,5,179,2,69,26,other,yes
25,blue-collar,single,secondary,no,377,no,no,cellular,15,1412,4,-1,0,unknown,no
48,retired,married,tertiary,no,4,no,yes,cellular,23,70,5,-1,0,unknown,no
30,services,married,secondary,yes,-846,yes,no,unknown,13,117,1,-1,0,unknown,no
54,blue-collar,married,secondary,no,2255,no,no,cellular,25,304,6,-1,0,unknown,no
47,blue-collar,married,secondary,no,0,yes,no,unknown,29,135,2,-1,0,unknown,no
41,blue-collar,married,unknown,no,665,yes,no,unknown,19,142,3,-1,0,unknown,no
30,technician,single,tertiary,no,880,yes,yes,unknown,19,967,6,-1,0,unknown,yes
56,blue-collar,married,secondary,no,1210,no,no,unknown,11,935,1,-1,0,unknown,yes
35,management,single,tertiary,no,331,no,no,cellular,14,857,2,-1,0,unknown,yes
29,housemaid,single,tertiary,no,2196,no,no,cellular,5,215,1,-1,0,unknown,yes
32,admin.,married,secondary,no,280,yes,no,cellular,18,59,4,-1,0,unknown,no
50,blue-collar,married,primary,no,414,yes,no,unknown,29,121,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,1343,yes,yes,cellular,8,414,2,287,2,failure,no
42,blue-collar,married,primary,no,792,yes,yes,cellular,19,611,2,175,12,other,no
33,technician,married,secondary,no,852,no,no,cellular,14,388,8,-1,0,unknown,no
41,management,married,tertiary,no,3831,yes,no,cellular,7,243,7,-1,0,unknown,no
60,retired,married,secondary,no,-1110,yes,no,unknown,6,143,2,-1,0,unknown,no
46,management,married,tertiary,no,5108,no,no,cellular,11,165,4,-1,0,unknown,no
35,management,single,secondary,no,81,yes,no,cellular,29,79,1,-1,0,unknown,no
56,housemaid,divorced,secondary,no,256,no,no,cellular,19,220,5,117,2,other,no
35,admin.,single,tertiary,no,994,no,no,cellular,30,400,1,87,2,failure,yes
38,self-employed,married,secondary,no,-10,no,no,unknown,2,137,7,-1,0,unknown,no
31,management,married,tertiary,no,395,yes,no,cellular,9,155,3,-1,0,unknown,no
31,technician,divorced,tertiary,no,0,no,no,cellular,22,127,2,-1,0,unknown,no
29,management,single,tertiary,no,4694,no,no,cellular,15,181,1,-1,0,unknown,no
30,admin.,married,secondary,no,4457,yes,no,cellular,21,566,4,-1,0,unknown,yes
45,admin.,married,secondary,no,142,yes,yes,unknown,29,110,3,-1,0,unknown,no
47,blue-collar,married,secondary,no,2787,no,no,cellular,11,479,1,-1,0,unknown,yes
46,technician,divorced,secondary,no,111,yes,no,cellular,19,178,3,183,2,other,no
37,housemaid,married,primary,no,655,yes,no,cellular,22,160,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,52,yes,no,cellular,9,122,3,-1,0,unknown,no
44,management,married,tertiary,no,10950,yes,no,cellular,7,84,1,-1,0,unknown,no
31,blue-collar,single,secondary,no,982,yes,no,cellular,14,182,1,-1,0,unknown,no
56,management,divorced,tertiary,no,968,no,no,cellular,17,105,1,-1,0,unknown,no
33,technician,married,tertiary,no,104,no,no,unknown,23,115,1,-1,0,unknown,no
31,technician,single,secondary,no,4,yes,no,cellular,20,172,3,-1,0,unknown,no
44,housemaid,married,primary,no,-227,no,yes,cellular,7,153,1,-1,0,unknown,no
28,management,single,tertiary,no,6784,no,no,cellular,1,502,1,115,3,other,yes
55,blue-collar,single,secondary,no,197,no,no,cellular,30,95,6,-1,0,unknown,no
42,management,married,tertiary,no,4014,yes,no,cellular,21,149,4,186,1,other,no
51,housemaid,married,primary,no,382,no,yes,cellular,15,56,3,-1,0,unknown,no
38,technician,married,tertiary,no,52,yes,no,cellular,14,82,4,-1,0,unknown,no
40,blue-collar,married,secondary,no,4795,yes,no,cellular,17,57,1,-1,0,unknown,no
56,management,married,tertiary,no,705,no,no,cellular,19,164,2,-1,0,unknown,no
33,management,married,tertiary,no,331,yes,no,cellular,13,94,3,-1,0,unknown,no
58,management,married,tertiary,no,138,yes,yes,cellular,6,107,4,-1,0,unknown,no
34,admin.,married,tertiary,no,1636,yes,yes,cellular,6,136,1,521,2,failure,no
52,entrepreneur,divorced,tertiary,no,199,yes,yes,cellular,3,373,1,236,2,failure,no
36,services,married,secondary,no,812,yes,yes,cellular,2,138,2,-1,0,unknown,no
49,technician,married,tertiary,no,1071,no,no,cellular,17,169,1,-1,0,unknown,yes
33,blue-collar,married,primary,no,511,yes,no,unknown,21,304,2,-1,0,unknown,no
24,services,single,secondary,no,77,yes,yes,unknown,6,390,2,-1,0,unknown,no
42,self-employed,married,tertiary,no,753,no,no,unknown,17,31,1,-1,0,unknown,no
35,management,single,secondary,no,138,yes,yes,cellular,17,79,1,-1,0,unknown,no
26,entrepreneur,single,secondary,no,101,yes,no,cellular,5,810,1,268,1,failure,yes
34,admin.,married,tertiary,no,3520,no,no,cellular,18,95,1,-1,0,unknown,no
38,management,divorced,tertiary,no,155,yes,no,unknown,20,25,26,-1,0,unknown,no
41,technician,married,secondary,no,1946,no,no,cellular,28,327,9,-1,0,unknown,no
75,retired,divorced,secondary,no,1341,no,no,cellular,18,415,7,-1,0,unknown,yes
32,technician,divorced,secondary,no,409,no,yes,cellular,26,74,4,-1,0,unknown,no
